Ticker,Description,Price,Change %,Change,Volume,Market Capitalization,Relative Volume at Time,"Change 1m, %","Change 5m, %",Exchange,Pre-market Change,Open,Change from Open
FRSH,Freshworks Inc.,16.26,-7.45589072,-1.31,1656871,4681528188,1.21827278,-0.30674847,-0.18427518,NASDAQ,,16.94,-0.68
EYEN,"Eyenovia, Inc.",2.69,-5.28169014,-0.15,293514,98639557,1.46366067,-0.30760108,-0.10769059,NASDAQ,0.05,2.84,-0.15
ARCT,Arcturus Therapeutics Holdings Inc.,21.97,-4.10301179,-0.94,367286,583423940.0000001,2.7651523,-0.30852995,-0.12727273,NASDAQ,-0.55,22.35,-0.38
GERN,Geron Corporation,3.22,-3.59281437,-0.12,4665525,1407498587,2.43453455,-0.30959752,0,NASDAQ,-0.01,3.3,-0.08
OFIX,Orthofix Medical Inc.,22.53,0.71524363,0.16,321506,811341297.9999999,1.85024884,-0.30973451,-0.13297872,NASDAQ,,22.17,0.36
IIPR,"Innovative Industrial Properties, Inc.",93.13,-1.55391121,-1.47,282554,2604588394,1.17470205,-0.3101936,-0.29952931,NYSE,-1.8351,92.42,0.71
VZIO,VIZIO Holding Corp.,9.57,-2.74390244,-0.27,404546,1860890736,2.10149307,-0.3125,0,NYSE,,9.62,-0.05
MD,"Pediatrix Medical Group, Inc.",15.91,-2.15252153,-0.35,649910,1321639797.9999998,1.12074442,-0.31347962,-0.09425071,NYSE,-0.09,16.15,-0.24
EGHT,8x8 Inc,6.33,-0.78369906,-0.05,6725357,706986937,2.26833226,-0.31496063,0.31695721,NASDAQ,-0.08,6.16,0.17
PRQR,ProQR Therapeutics N.V.,3.15,10.52631579,0.3,1478418,224566033.00000003,4.71577188,-0.31746032,-0.78988942,NASDAQ,0,2.85,0.3
JOBY,"Joby Aviation, Inc.",4.7,0.8583691,0.04,3697567,2922137388,1.74133708,-0.31847134,-0.21253985,NYSE,-0.09,4.54,0.16
VSTO,Vista Outdoor Inc.,28.15,-3.19807428,-0.93,858270,1592532988,1.70754371,-0.31880978,-0.17736786,NYSE,,28.51,-0.36
EBS,"Emergent Biosolutions, Inc.",13.97,-3.9862543,-0.58,633579,696938418,1.62329254,-0.32108455,-0.6401138,NYSE,-0.07,14.22,-0.25
FSP,Franklin Street Properties Corp.,3.09,-1.27795527,-0.04,478894,318998972,1.59540402,-0.32154341,0,NYSE ARCA,,3.12,-0.03
DCPH,"Deciphera Pharmaceuticals, Inc.",17.03,-2.96296296,-0.52,800796,1150820304.9999998,2.47312042,-0.32191981,-0.11730205,NASDAQ,,17.43,-0.4
MESA,"Mesa Air Group, Inc.",3.07,-4.0625,-0.13,355675,111677079.99999999,1.32361266,-0.3236246,-0.3236246,NASDAQ,-0.05,3.15,-0.08
VNDA,Vanda Pharmaceuticals Inc.,7.65,-2.29885057,-0.18,594054,432913857,2.41554054,-0.32552083,0.19633508,NASDAQ,0,7.75,-0.1
KRBP,"Kiromic BioPharma, Inc.",0.2285,11.90009794,0.0243,8482627,4169375,2.32522268,-0.32708242,-0.39224232,NASDAQ,-0.0042,0.2,0.0285
RENT,"Rent the Runway, Inc.",4.54,0.88888889,0.04,740755,293754724,1.03857905,-0.32858708,-0.43763676,NASDAQ,-0.05,4.38,0.16
MATV,"Mativ Holdings, Inc.",27.23,0.44264109,0.12,359019,1496104119,2.14469817,-0.32967033,-0.42086002,NYSE,,27,0.23
RSI,"Rush Street Interactive, Inc.",4.52,-1.95227766,-0.09,397952,996679425,1.99479697,-0.330033,-0.54884742,NYSE,0.23,4.52,0
VLDR,"Velodyne Lidar, Inc.",1.49,4.92957746,0.07,5941729,355039973.99999994,3.82322994,-0.33222591,-0.33222591,NASDAQ,-0.04,1.39,0.1
RRC,Range Resources Corporation,24,-1.76013099,-0.43,5241167,5799243896,3.42538218,-0.33222591,-0.20790021,NYSE,0.02,24.28,-0.28
ACLX,"Arcellx, Inc.",32.7,-2.00779143,-0.67,541594,1434022344,4.3925828,-0.33444816,0.09160305,NASDAQ,1.43,33.18,-0.48
YSG,Yatsen Holding Limited,1.49,-6.28930818,-0.1,4537859,833053035,4.90879375,-0.33444816,0,NYSE,-0.01,1.56,-0.07
WTI,"W&T Offshore, Inc.",5.84,1.91972077,0.11,2999170,836063799.9999999,1.95545101,-0.34129693,-0.16923366,NYSE,0.03,5.76,0.08
WGS,GeneDx Holdings Corp.,0.4654,3.49121637,0.0157,6856971,369162253.00000006,2.26851401,-0.34261242,-0.66168623,NASDAQ,0.049,0.5,-0.0346
FARO,"FARO Technologies, Inc.",29.01,-2.05941931,-0.61,428373,544802457,2.15569123,-0.34364261,-0.06891799,NASDAQ,,29.03,-0.02
AKTS,"Akoustis Technologies, Inc.",4.32,6.14250614,0.25,1052210,302045967.00000006,1.72741141,-0.34562212,-0.34562212,NASDAQ,-0.07,3.99,0.33
MKFG,Markforged Holding Corporation,1.45,-8.80503145,-0.14,954879,281498495,2.93662388,-0.34602076,-1.36986301,NYSE,0,1.54,-0.09
MSTR,MicroStrategy Incorporated,284.76,-2.52284942,-7.37,630341,3222826643,1.80862127,-0.34654158,-0.35002975,NASDAQ,-9.82,279.11,5.65
ML,MoneyLion Inc.,0.8908,6.31340255,0.0529,795337,225864993.00000003,2.74493851,-0.34706673,0.6103764,NYSE,-0.0079,0.8496,0.0412
CRS,Carpenter Technology Corporation,50.95,0.33477747,0.17,440484,2471544414,1.10287817,-0.35225049,-0.4691165,NYSE,,50.43,0.52
TOPS,TOP Ships Inc.,1.43,3.62318841,0.05,389929,14721716,1.6077596,-0.35335689,-0.35335689,NASDAQ,0,1.39,0.04
ACRS,"Aclaris Therapeutics, Inc.",14.05,-1.95394278,-0.28,1890062,936898824,4.37463375,-0.35460993,-0.03557453,NASDAQ,0.97,14.81,-0.76
ARCO,Arcos Dorados Holdings Inc.,8.4,2.56410256,0.21,809398,1768994085,2.56270929,-0.35608309,-0.41518387,NYSE,0.13,8.24,0.16
JWN,"Nordstrom, Inc.",26.38,24.7871334,5.24,40782753,4222945334,13.23058911,-0.3586936,0.07584376,NYSE,5.93,27.07,-0.69
SPPI,"Spectrum Pharmaceuticals, Inc.",0.81,0.52122115,0.0042,1963314,164596472.00000003,1.11253385,-0.36319613,0.36585366,NASDAQ,-0.0236,0.793,0.017
VRM,"Vroom, Inc.",1.38,-2.12765957,-0.03,6370767,190679314,1.37392575,-0.36363636,-0.36363636,NASDAQ,-0.08,1.34,0.04
MOD,Modine Manufacturing Company,23.01,1.54457193,0.35,787873,1199285488,1.93433259,-0.36804503,-0.1085305,NYSE,0.15,22.92,0.09
BCLI,Brainstorm Cell Therapeutics Inc.,2.7,28.57142857,0.6,566996,98662804.00000001,,-0.37037037,1.31826742,NASDAQ,0.11,2.12,0.58
TGI,"Triumph Group, Inc.",12.08,-1.14566285,-0.14,1190307,785328470,2.08927253,-0.37113402,-0.12401819,NYSE,,12.11,-0.03
TWI,"Titan International, Inc. (DE)",16.1,-0.37128713,-0.06,398666,1011787777,2.01003953,-0.37151703,-0.61766523,NYSE,,15.91,0.19
NCTY,The9 Limited - American Depository Shares,1.33,-13.07189542,-0.2,721847,33728231,2.06848863,-0.37453184,-1.11524164,NASDAQ,-0.075,1.45,-0.12
MEGL,Magic Empire Global Limited,2.67,-1.47601476,-0.04,353323,53400000,1.11366357,-0.37453184,-0.37453184,NASDAQ,0.09,2.65,0.02
FAZ,Direxion Financial Bear 3X Shares,15.76,0.51020408,0.08,2910043,,2.4444889,-0.37902716,-0.31920609,NYSE ARCA,0.41,16.1,-0.34
CPA,"Copa Holdings, S.A. Copa Holdings, S.A.",88.88,-4.34782609,-4.04,908526,3503278693.0000005,5.34275835,-0.38108048,-0.04498426,NYSE,-1.75,91.65,-2.77
ENVX,Enovix Corporation,9.09,3.53075171,0.31,4163125,1428075142,2.01876179,-0.38377193,-0.60175055,NASDAQ,-0.27,8.51,0.58
NOVA,Sunnova Energy International Inc.,19.35,-7.06051873,-1.47,3271405,2223506548,1.97740885,-0.38590172,-0.30895984,NYSE,-0.37,20.1,-0.75
AGEN,Agenus Inc.,2.57,-3.01886792,-0.08,3002863,783365987.0000001,1.19649655,-0.3868472,-0.3868472,NASDAQ,0.0485,2.61,-0.04
HZO,"MarineMax, Inc. (FL)",30.8,-4.28837787,-1.38,648103,673089205,1.44579239,-0.38809832,-0.33975085,NYSE,,31.56,-0.76
AMN,AMN Healthcare Services Inc,103.87,1.43554687,1.47,874934,4501301174.000001,1.75455779,-0.39302147,-0.05770895,NYSE,,102.35,1.52
DNOW,NOW Inc.,13.89,-0.71479628,-0.1,639443,1534008175,1.92255215,-0.39468963,-0.43041607,NYSE,0.827,13.87,0.02
STXS,"Stereotaxis, Inc.",2.5,9.17030568,0.21,264487,187111777.99999997,2.17469299,-0.39840637,-1.18577075,NYSE ARCA,0.2,2.32,0.18
CRSR,"Corsair Gaming, Inc.",16.12,-2.3030303,-0.38,668063,1547337201,3.13488356,-0.40160643,-0.55521283,NASDAQ,-0.61,15.97,0.15
TNXP,Tonix Pharmaceuticals Holding Corp.,1.23,4.23728814,0.05,2281385,70769642,2.08798775,-0.4048583,-0.4048583,NASDAQ,0.01,1.17,0.06
QSI,Quantum-Si Incorporated,2.45,-5.03875969,-0.13,732343,342556539,2.00580949,-0.4048583,-0.20283976,NASDAQ,-0.1,2.5,-0.05
LXU,"LSB Industries, Inc.",12.17,-3.18217979,-0.4,704255,997901474,2.04419582,-0.40950041,-0.16420361,NYSE,,12.48,-0.31
WNC,Wabash National Corporation,29.16,-0.68119891,-0.2,996837,1398050822,2.5829446,-0.40997608,-0.23956194,NYSE,-0.41,29.53,-0.37
MCY,Mercury General Corporation,38.61,1.2588513,0.48,445280,2137879289,3.8418688,-0.41258381,0.52056221,NYSE,,37.87,0.74
VERA,"Vera Therapeutics, Inc.",7.23,1.04821803,0.075,958865,303250462,1.71461008,-0.4137931,-0.34506556,NASDAQ,-0.095,7.07,0.16
CAN,Canaan Inc.,3.6,-7.45501285,-0.29,3099174,610925035,2.12301762,-0.41493776,-0.81551686,NASDAQ,-0.23,3.65,-0.05
RXO,"RXO, Inc.",20.4,1.54305625,0.31,1499400,2372582585,2.07602695,-0.41514042,-0.63352827,NYSE,-0.37,19.74,0.66
INPX,Inpixon,1.19,-2.45901639,-0.03,2328299,7946637,0.98052443,-0.42194093,-0.07621306,NASDAQ,-0.01,1.2,-0.01
EVC,Entravision Communications Corporation,7.01,0.86330935,0.06,385438,595470559,3.81906773,-0.42613636,-0.28449502,NYSE,0,6.91,0.1
KNTK,Kinetik Holdings Inc.,29.29,-5.39405685,-1.67,266598,4023044808.000001,1.83443972,-0.44187627,-0.34025179,NYSE,-0.76,30.04,-0.75
KORE,"KORE Group Holdings, Inc.",2.24,-8.57142857,-0.21,295790,170889022.00000003,3.70516592,-0.44444444,0,NYSE,,2.45,-0.21
TBLT,"ToughBuilt Industries, Inc.",2.24,-0.88495575,-0.02,528930,27611430,1.90389095,-0.44444444,-0.32483425,NASDAQ,-0.06,2.26,-0.02
HYZN,Hyzon Motors Inc.,2.23,0.45045045,0.01,1001281,552819203,2.1371011,-0.44642857,0.45045045,NASDAQ,0.01,2.18,0.05
NVOS,"Novo Integrated Sciences, Inc.",0.133,-1.4084507,-0.0019,23303915,7931835,1.55612458,-0.44768646,0.15037594,NASDAQ,-0.0019,0.137,-0.004
BNED,"Barnes & Noble Education, Inc",2.22,-3.05676856,-0.07,292427,116769330,1.7340056,-0.44843049,-0.44843049,NYSE,,2.26,-0.04
CGEN,Compugen Ltd.,0.96,-3.03030303,-0.03,1012390,83159653.99999999,2.75689642,-0.44856764,-1.85929648,NASDAQ,-0.01,1.01,-0.05
LFST,"LifeStance Health Group, Inc.",5.53,1.65441176,0.09,413595,2079204980.0000005,1.83010281,-0.44964029,-0.27027027,NASDAQ,-0.11,5.31,0.22
SILK,"Silk Road Medical, Inc.",54.81,-0.07292616,-0.04,283771,2089497070.9999995,1.57094564,-0.45462811,-0.58118416,NASDAQ,,54.04,0.77
RLX,RLX Technology Inc.,2.2,-11.64658635,-0.29,10143180,2899372411,2.15411617,-0.45558087,-0.68181818,NYSE,-0.07,2.4,-0.2
CARG,"CarGurus, Inc.",17.48,-3.37202875,-0.61,1226634,2078990318.0000005,2.0537232,-0.45571062,-0.54069437,NASDAQ,-0.48,17.56,-0.08
SOLO,Electrameccanica Vehicles Corp. Ltd.,1.08,-2.7027027,-0.03,602890,128399160.99999999,0.77120713,-0.46082949,0.93457944,NASDAQ,-0.04,1.09,-0.01
CPNG,"Coupang, Inc.",16.19,-7.80182232,-1.37,9017127,28661129277,3.54533588,-0.46139649,-0.61425061,NYSE,-0.42,17.1,-0.91
HGEN,"Humanigen, Inc.",0.1928,4.7826087,0.0088,3590635,22958649,1.53395794,-0.46272494,-0.46272494,NASDAQ,0.012,0.1926,0.0002
GEVO,"Gevo, Inc.",2.15,-2.27272727,-0.05,7004562,510026765,2.35644702,-0.46511628,-0.37707742,NASDAQ,-0.02,2.19,-0.04
BARK,"BARK, Inc.",2.14,-2.28310502,-0.05,788856,379281777,1.75994273,-0.46511628,-0.46511628,NYSE,-0.02,2.15,-0.01
XXII,"22nd Century Group, Inc",1.06,-2.75229358,-0.03,871405,228219689,1.43713367,-0.46511628,0,NASDAQ,-0.01,1.08,-0.02
FREQ,"Frequency Therapeutics, Inc.",4.25,2.04081633,0.085,495099,149863845,2.82897424,-0.46728972,0,NASDAQ,-0.165,4.14,0.11
BZFD,"BuzzFeed, Inc.",2.14,2.3923445,0.05,18599692,297754752.99999994,0.54912404,-0.46728972,-0.46728972,NASDAQ,-0.02,2.08,0.06
SKLZ,Skillz Inc.,0.9135,-3.64940407,-0.0346,13245671,383946808,2.51109524,-0.4700481,-0.62213491,NYSE,-0.0431,0.9019,0.0116
TERN,"Terns Pharmaceuticals, Inc.",9.53,1.27523911,0.12,1789881,457095278.00000006,27.90961353,-0.47244094,-0.21052632,NASDAQ,,9.46,0.07
RDFN,Redfin Corporation,9.45,-3.37423313,-0.33,7992510,1027675367,1.98669853,-0.47418335,-1.04766894,NASDAQ,-0.875,9,0.45
CDXC,ChromaDex Corporation,2.065,-1.19617225,-0.025,333565,153777815.00000003,1.86640659,-0.48309179,-0.24213075,NASDAQ,-0.07,2.09,-0.025
SDC,"SmileDirectClub, Inc.",0.698,-0.76769974,-0.0054,3369555,272644726,1.69159724,-0.4847448,0.20097617,NASDAQ,-0.0234,0.67,0.028
NN,NextNav Inc.,3.07,2.33333333,0.07,1070161,326599208.99999994,4.45274143,-0.48701299,-0.32520325,NASDAQ,,2.91,0.16
CCO,"Clear Channel Outdoor Holdings, Inc.",2.04,-0.97087379,-0.02,3359625,971153038,2.25351046,-0.48780488,-1.33010883,NYSE,0,2.03,0.01
ADN,"Advent Technologies Holdings, Inc.",2.04,4.61538462,0.09,432123,105504147,1.81242393,-0.48780488,0,NASDAQ,-0.06,1.9,0.14
SRNE,"Sorrento Therapeutics, Inc.",1.02,0,0,6570314,481317876.00000006,0.76938607,-0.48780488,-0.48780488,NASDAQ,-0.02,1,0.02
NLS,"Nautilus, Inc.",2.01,0.5,0.01,270231,63756175,2.23881706,-0.4950495,-1.71149144,NYSE,,1.96,0.05
GTE,Gran Tierra Energy Inc.,0.8993,1.0790154,0.0096,2700944,331750522,1.65893152,-0.49745619,-0.32842582,NYSE ARCA,0.0015,0.892,0.0073
THR,"Thermon Group Holdings, Inc.",24,3.13708638,0.73,315946,804085510,3.97740002,-0.49771879,-0.33236394,NYSE,,23.35,0.65
MLGO,"MicroAlgo, Inc.",1.99,-11.16071429,-0.25,300667,87274850,0.39381498,-0.50505051,-0.55025493,NASDAQ,-0.06,2.17,-0.18
SLVM,Sylvamo Corporation,48.83,0.95100269,0.46,381067,2154795760,2.0591992,-0.50937245,-0.3875969,NYSE,,48.25,0.58
RRGB,"Red Robin Gourmet Burgers, Inc.",9.77,8.31485588,0.75,534065,155617010,3.25108607,-0.51072523,0,NASDAQ,,8.88,0.89
CLFD,"Clearfield, Inc.",62.02,-12.3020362,-8.7,2246583,943500526,8.05246487,-0.515132,0.28397566,NASDAQ,-10.7085,60.05,1.97
LAW,"CS Disco, Inc.",8.68,-3.87596899,-0.35,298567,512447723.00000006,1.4770247,-0.51635112,-0.80091533,NYSE,-0.38,8.67,0.01
INN,"Summit Hotel Properties, Inc.",8.64,-0.46082949,-0.04,1072025,1061686553,1.55831004,-0.51873199,-0.51873199,NYSE,,8.59,0.05
UIS,Unisys Corporation New,5.75,-1.20274914,-0.07,626211,389778378.99999994,1.70834971,-0.51903114,-0.08688097,NYSE,-0.01,5.74,0.01
SOBR,"SOBR Safe, Inc.",1.88,0,0,916192,27393706.00000001,0.24951404,-0.52083333,0,NASDAQ,-0.01,1.82,0.06
W,Wayfair Inc.,67.13,-7.69971126,-5.6,5661495,7191122466,1.28808314,-0.54102127,0.19411677,NYSE,-4.72,68.02,-0.89
PIRS,"Pieris Pharmaceuticals, Inc.",1.83,-7.10659898,-0.14,672670,136163441,3.88858012,-0.54200542,-0.81081081,NASDAQ,-0.15,1.89,-0.06
APCX,AppTech Payments Corp.,3.6,-6.7357513,-0.26,317119,66110207,1.17179728,-0.54794521,-0.68399453,NASDAQ,-0.17,3.73,-0.13
COMS,ComSovereign Holding Corp.,0.0719,-1.77595628,-0.0013,37124855,18592150,1.44864264,-0.55172414,-0.13850416,NASDAQ,-0.0015,0.0709,0.001
TENX,"Tenax Therapeutics, Inc.",1.75,-20.81447964,-0.46,7592466,4010669,1.69953121,-0.56179775,-0.56179775,NASDAQ,-0.49,1.7,0.05
CLSK,"CleanSpark, Inc.",3.51,-3.57142857,-0.13,5460966,251706943.00000003,2.13923696,-0.56657224,-0.56657224,NASDAQ,-0.22,3.42,0.09
LGMK,"LogicMark, Inc.",0.2535,6.11134366,0.0146,3807917,5119163,3.35544948,-0.58784314,0.00039448,NASDAQ,0.0042,0.245,0.0085
NRDY,Nerdy Inc.,3.33,7.07395498,0.22,4710323,540757601.0000001,21.19290345,-0.6006006,-1.48809524,NYSE,,3.06,0.27
SNDL,SNDL Inc.,2.3,-3.76569038,-0.09,3531676,599610016,1.44416907,-0.60475162,-0.62621464,NASDAQ,-0.04,2.35,-0.05
ADAP,Adaptimmune Therapeutics plc,1.66,-4.04624277,-0.07,309120,271956164,1.53686957,-0.60606061,-1.79640719,NASDAQ,0.08,1.74,-0.08
CZOO,Cazoo Group Ltd,0.2572,-0.57982219,-0.0015,2138858,197519131,1.051268,-0.60876623,-1.13039968,NYSE,-0.0078,0.25,0.0072
MSGM,Motorsport Games Inc.,16.42,-28.48432056,-6.54,3071582,51997971,0.50075746,-0.6097561,-2.68598618,NASDAQ,-2.52,20.5,-4.08
GROY,Gold Royalty Corp.,2.41,0,0,449451,346830476,2.56771734,-0.62370062,-0.41666667,NYSE ARCA,-0.01,2.4,0.01
ASXC,"Asensus Surgical, Inc.",0.754,-0.51457976,-0.0039,738421,178577279,0.95223936,-0.62761506,1.31982402,NYSE ARCA,-0.0069,0.7448,0.0092
BRDS,"Bird Global, Inc.",0.252,5.30714584,0.0127,2562404,76442600,3.44994849,-0.63016936,0.47789725,NYSE,0.0057,0.2599,-0.0079
BIOR,"Biora Therapeutics, Inc.",3.92,-3.92156863,-0.16,437318,29856729.00000001,1.13130874,-0.63694268,-0.76335878,NASDAQ,-0.0022,4.05,-0.13
WDH,Waterdrop Inc.,3.11,-5.47112462,-0.18,822135,1223179153,1.97656592,-0.63694268,0.64516129,NYSE,0.01,3.28,-0.17
RBBN,Ribbon Communications Inc.,3.85,-1.53452685,-0.06,311698,647273831.9999999,0.91979993,-0.6443299,0,NASDAQ,-0.17,3.62,0.23
SY,So-Young International Inc. - American Depository Shares,2.31,-21.16040956,-0.62,1972287,244698901,6.14614577,-0.64516129,0.02598077,NASDAQ,0,2.87,-0.56
ATER,"Aterian, Inc.",1.51,-3.20512821,-0.05,2712517,122114637,1.07466415,-0.65359477,-0.65359477,NASDAQ,-0.04,1.52,-0.01
MGAM,Mobile Global Esports Inc.,3,-13.79310345,-0.48,5226254,61264779,0.37833513,-0.6722973,-0.25106022,NASDAQ,-0.35,3.08,-0.08
VRA,"Vera Bradley, Inc.",5.7,-4.68227425,-0.28,265001,175992299,2.20884677,-0.69565217,-0.26200873,NASDAQ,,5.84,-0.14
ROIV,Roivant Sciences Ltd.,7.8,2.76679842,0.21,9014505,5658266960,9.00904587,-0.7019783,-0.7019783,NASDAQ,0.28,7.87,-0.07
GRAB,Grab Holdings Limited,3.55,-2.20385675,-0.08,20017064,13672214345,2.01250836,-0.70323488,-0.56338028,NASDAQ,-0.01,3.6,-0.05
MGTA,"Magenta Therapeutics, Inc.",0.8569,51.66371681,0.2919,32446154,51890023.00000001,33.88525027,-0.70683662,-2.60286429,NASDAQ,0.2543,0.8193,0.0376
AHT,Ashford Hospitality Trust Inc,6.99,-2.64623955,-0.19,342891,241147953,1.76061431,-0.71022727,-0.42735043,NYSE,-0.19,7.02,-0.03
SILO,"Silo Pharma, Inc.",2.705,-11.60130719,-0.355,277474,8490446,,-0.71323529,-0.96446514,NASDAQ,-0.09,2.91,-0.205
ORMP,Oramed Pharmaceuticals Inc.,2.07,0.48543689,0.01,1216950,80967498.00000001,1.63827468,-0.72463768,-0.24271845,NASDAQ,-0.03,2.02,0.05
LASE,Laser Photonics Corporation,6.9,21.47887324,1.22,712130,54361077.3,3.52660534,-0.72463768,-0.14577259,NASDAQ,0,5.76,1.14
COSM,Cosmos Health Inc.,5.8,-9.79782271,-0.63,1351833,61511394,0.92866886,-0.72947492,-0.85910653,NASDAQ,-0.07,6.4,-0.6
LILM,Lilium N.V.,1.37,3.0075188,0.04,1774763,537619069,2.10287418,-0.72992701,-0.72992701,NASDAQ,0.02,1.35,0.02
WULF,TeraWulf Inc.,0.6817,1.67039523,0.0112,5691253,99240263,2.56008821,-0.73529412,-3.12858783,NASDAQ,0.029,0.6913,-0.0096
AUTL,Autolus Therapeutics plc,2.03,-1.93236715,-0.04,412655,184998680,1.91256086,-0.74441687,-0.24937656,NASDAQ,,2.07,-0.04
ATAI,ATAI Life Sciences N.V.,1.87,-4.59183673,-0.09,1549665,310186821,2.63190216,-0.75067024,0.59782609,NASDAQ,0.03,1.98,-0.11
CTRM,Castor Maritime Inc.,1.3,6.55737705,0.08,1690841,122993105,7.37757452,-0.75471698,-0.37878788,NASDAQ,0.07,1.27,0.03
NEGG,"Newegg Commerce, Inc.",1.96,-7.54716981,-0.16,915065,735521118.0000001,1.57302016,-0.75949367,-0.44697278,NASDAQ,-0.12,1.99,-0.03
MRIN,Marin Software Incorporated,1.29,0.78125,0.01,474463,20788568,0.77850485,-0.76923077,1.17647059,NASDAQ,-0.03,1.25,0.04
QD,Qudian Inc.,1.26,3.27868852,0.04,1397150,319705875,1.49897709,-0.76923077,-0.76923077,NYSE,0.03,1.2,0.06
ARAV,"Aravive, Inc.",1.99,9.34065934,0.17,320377,119055495,4.06998762,-0.78771562,-0.74812968,NASDAQ,,1.78,0.21
BBBY,Bed Bath & Beyond Inc.,3.05,-8.40840841,-0.28,27882388,357765004,1.11268488,-0.81168831,0.99173554,NASDAQ,-0.02,3.32,-0.27
QUBT,Quantum Computing Inc.,2.46,21.78217822,0.44,1898177,131122439.00000001,12.35750759,-0.81227805,0.82987552,NASDAQ,0.08,2.09,0.37
OUST,"Ouster, Inc.",1.83,3.97727273,0.07,2359715,337758989,2.99305664,-0.81300813,-0.27247956,NYSE,-0.09,1.66,0.17
TILE,"Interface, Inc.",11.85,-1.65975104,-0.2,282226,689312195,1.45686837,-0.83682008,-0.67057837,NASDAQ,,11.9,-0.05
GLG,"TD Holdings, Inc.",1.18,-3.27868852,-0.04,1497172,65375568.00000001,2.01308474,-0.84033613,-0.84033613,NASDAQ,-0.02,1.21,-0.03
QNRX,"Quoin Pharmaceuticals, Ltd.",2.3401,-7.50592885,-0.1899,465642,11341541,0.38956716,-0.84322034,0.0042735,NASDAQ,-0.27,2.23,0.1101
TOUR,Tuniu Corporation,2.35,-0.42372881,-0.01,723378,290667587,0.8200024,-0.85106383,-0.63965885,NASDAQ,0.07,2.42,-0.07
MVST,"Microvast Holdings, Inc.",1.74,-1.13636364,-0.02,2477813,538168176,1.46382768,-0.85470085,-0.57142857,NASDAQ,0.01,1.75,-0.01
VINO,"Gaucho Group Holdings, Inc.",2.91,-46.11111111,-2.49,7260168,8022533,,-0.85470085,-1.69491525,NASDAQ,-2.01,3.39,-0.48
MSOS,AdvisorShares Trust AdvisorShares Pure US Cannabis ETF,6.96,1.9033675,0.13,1424344,,1.28041476,-0.86206897,-0.20248771,NYSE ARCA,-0.03,6.838,0.122
ASMB,"Assembly Biosciences, Inc.",1.68,-1.17647059,-0.02,312103,81950370.00000001,1.21593301,-0.88495575,0,NASDAQ,0.03,1.69,-0.01
HEPS,D-Market Electronic Services & Trading,1.1,0,0,546342,358598127,2.17208735,-0.9009009,-0.82942661,NASDAQ,0.06,1.15,-0.05
RGTI,"Rigetti Computing, Inc.",1.05,21.82387748,0.1881,7254910,129181549,19.23467836,-0.95238095,-0.4784689,NASDAQ,-0.0319,0.87,0.18
JZXN,"Jiuzi Holdings, Inc.",0.199,-0.54972514,-0.0011,7992102,4884521,0.2796961,-0.95285858,0,NASDAQ,0.0009,0.2139,-0.0149
NINE,"Nine Energy Service, Inc.",12.45,-5.46697039,-0.72,1778680,413604729.00000006,3.26824661,-0.95770152,-2.28346457,NYSE,-0.15,13.01,-0.56
DBD,Diebold Nixdorf Incorporated,2.55,1.5936255,0.04,1931962,201649058.99999997,2.3230912,-0.97087379,-0.97087379,NYSE,-0.0201,2.43,0.12
VS,Versus Systems Inc.,0.977,0.7839901,0.0076,4350615,4078495,0.68118453,-0.97676331,0.21852237,NASDAQ,-0.0404,0.92,0.057
SLQT,"SelectQuote, Inc.",0.8542,-5.0994334,-0.0459,592566,142233373,1.98321762,-0.99675475,-0.19862133,NYSE,-0.0101,0.89,-0.0358
SKIL,Skillsoft Corp.,1.98,-1,-0.02,318765,325601903,1.34794365,-1.00502513,-1.00502513,NYSE,,1.97,0.01
SDIG,"Stronghold Digital Mining, Inc.",0.5701,-4.98333333,-0.0299,1351829,33503533,1.65391533,-1.02448342,-0.78328982,NASDAQ,-0.0015,0.57,0.0001
ALPP,"Alpine 4 Holdings, Inc.",0.69,3.04659498,0.0204,1112110,137661375.99999997,3.56581505,-1.03270224,-1.42857143,NASDAQ,-0.014,0.67,0.02
RMTI,"Rockwell Medical, Inc.",1.91,-4.5,-0.09,611054,22218406,1.01229452,-1.03626943,1.59574468,NASDAQ,-0.1,1.9,0.01
OPK,"Opko Health, Inc.",1.39,-3.47222222,-0.05,2257218,1074033323,1.44321177,-1.06761566,-0.71428571,NASDAQ,-0.03,1.46,-0.07
INM,InMed Pharmaceuticals Inc.,2.2,5.76923077,0.12,477684,2060874,1.49690084,-1.11856823,4,NASDAQ,-0.1,2.02,0.18
NOTE,"FiscalNote Holdings, Inc.",3.49,-3.59116022,-0.13,316815,457833848,0.72679916,-1.1299435,-0.28490028,NYSE,-0.06,3.56,-0.07
OPTN,"OptiNose, Inc.",1.75,-3.84615385,-0.07,377977,192220821,3.83498414,-1.14285714,-0.28818444,NASDAQ,,1.8,-0.05
NERV,"Minerva Neurosciences, Inc",2.87,13.88888889,0.35,370332,15326353,4.87673883,-1.20481928,0,NASDAQ,0.02,2.54,0.33
EGIO,"Edgio, Inc.",1.64,-6.28571429,-0.11,1190167,363399031.99999994,3.75400199,-1.20481928,0.3058104,NASDAQ,-0.06,1.69,-0.05
PGY,Pagaya Technologies Ltd.,1.17,1.73913043,0.02,1497522,796853206.0000001,1.92178151,-1.24481328,0.42194093,NASDAQ,-0.02,1.14,0.03
